timestamp,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,shortwave_radiation,city
2026-08-14 03:00:00,19.26,80.6,15.46,19.96,0.18,0.18,1012.96,52.7,8.01,251.6,0.0,UK_Average
2026-08-14 04:00:00,18.99,82.9,15.71,19.76,0.12,0.12,1012.83,57.6,8.12,255.8,0.0,UK_Average
2026-08-14 05:00:00,18.68,85.7,16.01,19.48,0.09,0.09,1012.78,56.4,8.73,264.8,0.0,UK_Average
2026-08-14 06:00:00,18.25,88.9,16.23,19.0,0.08,0.08,1012.74,55.5,9.53,263.2,0.6,UK_Average
2026-08-14 07:00:00,18.52,87.3,16.2,19.34,0.11,0.11,1012.92,61.0,9.17,261.0,43.3,UK_Average
2026-08-14 08:00:00,19.45,82.6,16.22,20.13,0.03,0.03,1013.07,56.8,9.94,272.8,143.6,UK_Average
2026-08-14 09:00:00,20.44,77.0,16.03,20.94,0.0,0.0,1013.14,66.6,10.71,277.5,263.7,UK_Average
2026-08-14 10:00:00,21.6,70.3,15.7,21.91,0.0,0.0,1013.14,64.9,11.08,279.9,386.5,UK_Average
2026-08-14 11:00:00,22.7,65.0,15.43,22.98,0.0,0.0,1013.05,84.5,11.36,281.5,497.5,UK_Average
2026-08-14 12:00:00,23.38,61.3,15.11,23.84,0.0,0.0,1013.0,77.8,11.11,283.6,527.0,UK_Average
2026-08-14 13:00:00,24.32,57.9,14.98,24.77,0.0,0.0,1012.74,76.3,11.14,269.4,580.9,UK_Average
2026-08-14 14:00:00,24.62,56.3,14.71,25.02,0.02,0.02,1012.43,76.5,11.54,266.4,588.2,UK_Average
2026-08-14 15:00:00,24.52,56.3,14.63,24.6,0.02,0.02,1012.38,78.0,12.92,273.6,557.8,UK_Average
2026-08-14 16:00:00,24.33,56.0,14.5,23.77,0.11,0.11,1012.22,74.4,15.24,277.2,496.0,UK_Average
2026-08-14 17:00:00,23.68,58.3,14.46,22.96,0.04,0.04,1012.25,70.4,15.74,281.6,404.6,UK_Average
2026-08-14 18:00:00,22.59,63.4,14.65,21.99,0.08,0.08,1012.14,80.5,15.02,258.5,290.4,UK_Average
2026-08-14 19:00:00,22.13,63.0,14.14,21.45,0.01,0.01,1012.25,70.6,14.4,263.7,190.5,UK_Average
2026-08-14 20:00:00,21.07,66.4,14.03,20.6,0.02,0.02,1012.33,70.5,12.64,265.3,81.9,UK_Average
2026-08-14 21:00:00,20.23,68.8,13.81,19.83,0.0,0.0,1012.82,71.2,11.54,269.9,10.4,UK_Average
2026-08-14 22:00:00,19.43,69.5,13.42,18.69,0.0,0.0,1013.15,68.3,12.82,243.6,0.0,UK_Average
2026-08-14 23:00:00,18.45,72.3,13.19,17.56,0.0,0.0,1013.4,66.7,13.12,208.9,0.0,UK_Average
2026-08-15 00:00:00,17.79,74.2,12.97,17.02,0.0,0.0,1013.45,65.5,11.75,204.8,0.0,UK_Average
2026-08-15 01:00:00,17.02,75.9,12.54,16.16,0.01,0.01,1013.58,57.9,11.38,203.5,0.0,UK_Average
2026-08-15 02:00:00,16.59,76.8,12.28,15.65,0.01,0.01,1013.65,34.5,11.26,207.0,0.0,UK_Average
2026-08-15 03:00:00,16.11,78.8,12.29,15.13,0.0,0.0,1013.67,30.4,11.42,238.3,0.0,UK_Average
2026-08-15 04:00:00,15.69,80.4,12.2,14.58,0.0,0.0,1013.67,43.9,12.16,202.2,0.0,UK_Average
2026-08-15 05:00:00,15.29,81.4,12.04,14.08,0.0,0.0,1013.7,24.3,12.7,203.1,0.0,UK_Average
2026-08-15 06:00:00,14.81,82.8,11.81,13.52,0.0,0.0,1013.74,19.6,12.64,201.8,0.4,UK_Average
2026-08-15 07:00:00,14.9,80.8,11.56,13.55,0.0,0.0,1014.03,28.4,12.42,237.6,49.2,UK_Average
2026-08-15 08:00:00,15.9,75.6,11.5,14.54,0.0,0.0,1014.28,36.8,12.47,205.1,161.5,UK_Average
2026-08-15 09:00:00,17.04,69.3,11.3,15.49,0.0,0.0,1014.36,44.0,13.35,208.8,293.9,UK_Average
2026-08-15 10:00:00,18.32,62.6,10.94,16.71,0.01,0.01,1014.32,50.3,13.05,213.4,428.6,UK_Average
2026-08-15 11:00:00,19.51,56.7,10.53,17.96,0.0,0.0,1014.17,52.9,12.59,215.0,517.9,UK_Average
2026-08-15 12:00:00,20.44,52.9,10.3,19.15,0.0,0.0,1014.02,65.3,11.72,252.6,557.5,UK_Average
2026-08-15 13:00:00,20.38,53.5,10.52,19.4,0.0,0.0,1014.13,83.9,11.28,246.9,588.3,UK_Average
2026-08-15 14:00:00,20.78,52.1,10.49,19.95,0.01,0.01,1014.04,79.7,9.96,260.3,564.5,UK_Average
2026-08-15 15:00:00,21.01,51.8,10.56,19.88,0.0,0.0,1013.99,84.1,11.26,237.0,539.0,UK_Average
2026-08-15 16:00:00,20.89,53.0,10.76,19.49,0.0,0.0,1014.05,80.0,12.39,242.3,475.0,UK_Average
2026-08-15 17:00:00,20.57,54.0,10.71,18.94,0.0,0.0,1013.99,65.7,12.72,238.8,397.0,UK_Average
2026-08-15 18:00:00,20.1,55.3,10.59,18.55,0.0,0.0,1013.75,54.2,11.91,239.6,311.3,UK_Average
2026-08-15 19:00:00,19.27,57.4,10.43,17.84,0.0,0.0,1013.78,39.9,10.89,205.4,193.9,UK_Average
2026-08-15 20:00:00,18.54,59.4,10.33,17.12,0.0,0.0,1013.77,21.7,10.48,197.2,84.5,UK_Average
2026-08-15 21:00:00,17.53,63.2,10.24,16.05,0.0,0.0,1014.07,16.0,10.83,196.5,10.6,UK_Average
2026-08-15 22:00:00,16.65,67.0,10.34,15.14,0.0,0.0,1014.42,25.6,11.34,197.9,0.0,UK_Average
2026-08-15 23:00:00,15.91,70.7,10.43,14.5,0.0,0.0,1014.61,44.2,10.88,201.0,0.0,UK_Average
2026-08-16 00:00:00,15.34,72.9,10.38,14.11,0.0,0.0,1014.76,76.7,9.57,205.4,0.0,UK_Average
2026-08-16 01:00:00,14.27,77.0,10.19,13.12,0.0,0.0,1014.67,83.6,8.46,198.4,0.0,UK_Average
2026-08-16 02:00:00,14.03,78.0,10.17,12.87,0.0,0.0,1014.4,82.4,8.57,197.0,0.0,UK_Average
2026-08-16 03:00:00,13.71,78.8,10.03,12.53,0.0,0.0,1014.1,75.4,8.41,190.3,0.0,UK_Average
2026-08-16 04:00:00,13.4,80.2,10.02,12.25,0.01,0.01,1013.89,84.2,8.14,189.2,0.0,UK_Average
2026-08-16 05:00:00,13.19,81.6,10.04,12.13,0.04,0.04,1013.71,95.0,7.58,190.0,0.0,UK_Average
2026-08-16 06:00:00,13.19,82.1,10.14,12.2,0.17,0.17,1013.74,97.5,7.29,181.2,0.1,UK_Average
2026-08-16 07:00:00,13.19,83.3,10.34,12.29,0.22,0.22,1013.65,98.7,6.86,179.8,21.2,UK_Average
2026-08-16 08:00:00,13.84,81.8,10.66,13.11,0.3,0.3,1013.74,96.4,6.5,186.6,59.9,UK_Average
2026-08-16 09:00:00,14.79,77.8,10.81,14.03,0.04,0.04,1013.77,94.1,7.0,209.1,142.3,UK_Average
2026-08-16 10:00:00,16.15,70.0,10.5,15.27,0.03,0.03,1013.79,84.3,7.02,226.9,280.5,UK_Average
2026-08-16 11:00:00,17.33,64.4,10.36,16.42,0.02,0.02,1013.63,89.9,7.21,230.8,381.4,UK_Average
2026-08-16 12:00:00,18.17,62.1,10.58,17.43,0.13,0.13,1013.48,88.6,7.65,264.5,414.1,UK_Average
2026-08-16 13:00:00,19.14,59.6,10.74,18.61,0.09,0.09,1013.22,87.7,7.1,257.5,432.1,UK_Average
2026-08-16 14:00:00,19.8,57.0,10.65,19.38,0.02,0.02,1012.74,93.7,7.7,263.6,517.0,UK_Average
2026-08-16 15:00:00,20.25,55.5,10.63,19.5,0.03,0.03,1012.51,95.8,8.75,237.4,515.7,UK_Average
2026-08-16 16:00:00,20.1,56.6,10.69,18.91,0.03,0.03,1012.42,96.7,9.89,248.3,384.0,UK_Average
2026-08-16 17:00:00,19.74,58.2,10.91,18.61,0.05,0.05,1012.35,92.4,9.74,253.3,289.0,UK_Average
2026-08-16 18:00:00,19.4,59.8,11.06,18.35,0.05,0.05,1012.04,93.8,9.46,260.5,220.6,UK_Average
2026-08-16 19:00:00,18.98,62.5,11.34,18.09,0.01,0.01,1011.95,97.3,8.93,265.8,128.8,UK_Average
2026-08-16 20:00:00,18.14,68.4,11.97,17.55,0.16,0.16,1011.73,93.6,8.27,217.0,41.5,UK_Average
2026-08-16 21:00:00,17.41,74.3,12.49,16.94,0.31,0.31,1011.95,98.3,8.55,203.4,4.2,UK_Average
2026-08-16 22:00:00,17.0,76.1,12.55,16.55,0.06,0.06,1012.17,98.3,8.48,247.6,0.0,UK_Average
2026-08-16 23:00:00,16.69,77.7,12.58,16.44,0.04,0.04,1012.14,97.3,7.35,209.7,0.0,UK_Average
2026-08-17 00:00:00,16.34,80.2,12.8,16.26,0.15,0.15,1012.06,87.5,6.48,217.5,0.0,UK_Average
2026-08-17 01:00:00,15.43,85.4,12.87,15.33,0.18,0.18,1011.96,81.7,6.86,225.0,0.0,UK_Average
2026-08-17 02:00:00,15.37,86.0,12.89,15.22,0.07,0.07,1011.82,76.4,7.2,200.7,0.0,UK_Average
2026-08-17 03:00:00,15.14,86.4,12.81,15.16,0.01,0.01,1011.56,91.0,5.89,203.0,0.0,UK_Average
2026-08-17 04:00:00,14.98,87.1,12.74,15.06,0.0,0.0,1011.42,87.5,5.43,189.8,0.0,UK_Average
2026-08-17 05:00:00,14.78,87.7,12.67,14.9,0.0,0.0,1011.41,95.9,5.16,194.9,0.0,UK_Average
2026-08-17 06:00:00,14.65,88.7,12.74,14.91,0.01,0.01,1011.28,92.5,4.26,193.2,0.1,UK_Average
2026-08-17 07:00:00,14.86,87.6,12.74,15.17,0.05,0.05,1011.6,95.0,4.26,192.8,21.5,UK_Average
2026-08-17 08:00:00,15.55,86.7,13.31,15.98,0.06,0.06,1011.72,96.1,4.48,190.8,79.8,UK_Average
2026-08-17 09:00:00,16.23,85.6,13.73,16.7,0.15,0.15,1011.72,89.0,5.17,195.6,164.6,UK_Average
2026-08-17 10:00:00,17.23,81.0,13.84,17.68,0.07,0.07,1011.75,90.4,5.59,167.5,258.4,UK_Average
2026-08-17 11:00:00,18.09,77.0,13.85,18.55,0.1,0.1,1011.96,90.4,5.79,178.2,313.6,UK_Average
2026-08-17 12:00:00,18.88,73.1,13.75,19.27,0.09,0.09,1012.08,97.7,6.27,183.0,374.7,UK_Average
2026-08-17 13:00:00,19.61,70.9,14.03,19.66,0.03,0.03,1011.96,81.8,8.74,187.0,343.3,UK_Average
2026-08-17 14:00:00,20.21,68.5,13.95,20.31,0.06,0.06,1011.61,85.4,9.25,192.0,417.0,UK_Average
2026-08-17 15:00:00,20.17,68.9,14.0,20.19,0.09,0.09,1011.35,88.2,9.62,203.5,355.0,UK_Average
2026-08-17 16:00:00,19.88,70.7,14.08,19.6,0.13,0.13,1011.07,84.9,11.15,205.4,293.7,UK_Average
2026-08-17 17:00:00,19.63,71.2,13.92,19.28,0.06,0.06,1010.49,76.5,10.9,206.9,239.8,UK_Average
2026-08-17 18:00:00,19.4,72.2,13.92,19.04,0.12,0.12,1009.97,78.8,10.94,208.2,203.1,UK_Average
2026-08-17 19:00:00,19.03,75.1,14.21,18.9,0.22,0.22,1009.43,80.2,10.35,209.8,121.0,UK_Average
2026-08-17 20:00:00,18.28,79.0,14.32,18.19,0.76,0.76,1008.71,88.1,10.21,172.9,39.7,UK_Average
